Season,TeamID,TeamName,ConfAbbrev,is_tourney_team,tourney_seed_num,kp_tempo,kp_ranktempo,kp_adjtempo,kp_rankadjtempo,kp_oe,kp_rankoe,kp_adjoe,kp_rankadjoe,kp_de,kp_rankde,kp_adjde,kp_rankadjde,kp_adjem,kp_rankadjem,rs_games,rs_wins,rs_avg_pts_for,rs_avg_pts_against,rs_avg_margin,rs_margin_std,rs_fgm,rs_fga,rs_fgm3,rs_fga3,rs_ftm,rs_fta,rs_orb,rs_drb,rs_ast,rs_to,rs_stl,rs_blk,rs_pf,rs_opp_fgm,rs_opp_fga,rs_opp_fgm3,rs_opp_fga3,rs_opp_ftm,rs_opp_fta,rs_opp_or,rs_opp_dr,rs_opp_ast,rs_opp_to,rs_opp_stl,rs_opp_blk,rs_opp_pf,rs_win_pct,rs_fg_pct,rs_fg3_pct,rs_ft_pct,rs_fg2_pct,rs_efg_pct,rs_to_rate,rs_or_pct,rs_dr_pct,rs_ft_rate,rs_ast_to_ratio,rs_opp_fg_pct,rs_opp_fg3_pct,rs_opp_ft_pct,rs_opp_fg2_pct,rs_opp_efg_pct,rs_opp_to_rate,rs_opp_ft_rate,lms_slope,lms_r2,lms_residual_std,lms_consistency,lms_margin_vs_weak_surplus
2026,1262,MA Lowell,aec,0,,68.9,157,69.1,84,104.5,262,102.6,291,112.4,276,117.3,324,-14.7,42,27,10,71.66666666666667,77.77777777777777,-6.111111111111111,19.153897641780247,26.11111111111111,57.81481481481482,5.814814814814815,17.85185185185185,13.62962962962963,20.925925925925927,9.481481481481481,22.51851851851852,11.74074074074074,10.88888888888889,4.407407407407407,4.814814814814815,15.11111111111111,28.925925925925927,60.925925925925924,7.333333333333333,21.37037037037037,12.592592592592593,17.25925925925926,8.25925925925926,22.25925925925926,13.74074074074074,8.851851851851851,7.7407407407407405,5.148148148148148,16.48148148148148,0.37037037037037035,0.45163356822549644,0.3257261410788382,0.6513274336283186,0.5078776645041706,0.5019218449711723,0.13976041072447234,0.29871645274212366,0.7316486161251504,0.361947469570788,1.0782312925170068,0.47477203647416416,0.3431542461005199,0.7296137339055795,0.5458801498127341,0.5349544072948329,0.11440661739363536,0.2832826747720365,-37.24898777173913,0.424656360839319,14.816222450733767,0.3483433719823614,12.11111111111111
2026,1263,Maine,aec,0,,64.9,333,64.7,316,94.6,358,91.6,363,105.6,102,111.9,235,-20.3,196,29,7,61.48275862068966,68.86206896551724,-7.379310344827586,11.19762026090317,21.75862068965517,49.55172413793103,5.793103448275862,18.517241379310345,12.172413793103448,18.75862068965517,4.827586206896552,19.17241379310345,11.655172413793103,11.275862068965518,6.275862068965517,5.241379310344827,16.689655172413794,24.862068965517242,54.827586206896555,6.103448275862069,20.275862068965516,13.03448275862069,18.82758620689655,9.0,24.20689655172414,13.068965517241379,10.068965517241379,5.551724137931035,5.310344827586207,17.0,0.2413793103448276,0.43910925539318024,0.3128491620111732,0.6488970588235294,0.5144444444444445,0.49756437021572725,0.16322578068844343,0.166270783847981,0.6805385556915544,0.37856645789839943,1.0336391437308867,0.45345911949685536,0.30102040816326536,0.6923076923076924,0.5429141716566867,0.509119496855346,0.13759047044632086,0.3433962264150943,-11.446842932360857,0.11733290308872357,10.713252425320682,0.6574610925913327,3.165024630541872
2026,1264,Manhattan,maac,0,,68.1,195,67.8,146,105.2,246,104.4,263,115.2,328,120.8,351,-16.4,187,30,11,72.8,79.86666666666666,-7.066666666666666,13.94801514326614,24.766666666666666,59.06666666666667,7.1,22.033333333333335,16.166666666666668,20.333333333333332,8.766666666666667,20.366666666666667,12.366666666666667,9.533333333333333,6.466666666666667,4.133333333333334,14.866666666666667,29.633333333333333,62.7,8.7,23.766666666666666,11.9,16.166666666666668,11.833333333333334,24.6,18.266666666666666,9.666666666666666,5.466666666666667,5.733333333333333,17.2,0.36666666666666664,0.4193002257336343,0.32223903177004537,0.7950819672131149,0.47704770477047703,0.47940180586907444,0.12293672627235214,0.2627372627372628,0.6325051759834368,0.3442437923250564,1.2972027972027973,0.4726209463051568,0.3660589060308555,0.7360824742268041,0.5376712328767123,0.5419989367357788,0.12162388860929373,0.2578415736310473,-14.885977838274348,0.06416055873622661,13.731976952950314,0.746700653896962,0.6666666666666661
2026,1265,Marist,maac,0,,66.5,274,66.3,235,103.1,285,99.6,328,95.9,3,102.6,58,-3.0,124,28,17,69.03571428571429,63.75,5.285714285714286,15.342647274731485,25.428571428571427,57.892857142857146,6.464285714285714,20.464285714285715,11.714285714285714,14.857142857142858,8.357142857142858,24.0,14.928571428571429,9.642857142857142,6.392857142857143,4.392857142857143,16.928571428571427,22.0,54.17857142857143,5.678571428571429,20.142857142857142,14.071428571428571,20.178571428571427,8.571428571428571,22.964285714285715,10.035714285714286,11.25,6.107142857142857,4.535714285714286,14.75,0.6071428571428571,0.43923504009870445,0.3158813263525305,0.7884615384615384,0.506679389312977,0.4950647748303516,0.1301807101116661,0.2668187001140251,0.736842105263158,0.256631708821715,1.5481481481481483,0.4060646011865524,0.2819148936170213,0.6973451327433628,0.47953830010493165,0.458470665787739,0.151398635009132,0.37244561634805534,-21.487915639894506,0.11212669630540084,14.732315396115414,0.665146754076654,5.642857142857143
2026,1266,Marquette,big_east,0,,70.1,91,68.9,97,106.1,228,111.8,120,106.8,133,102.2,56,9.6,51,29,10,74.89655172413794,76.48275862068965,-1.5862068965517242,15.877920971721595,26.75862068965517,61.206896551724135,8.03448275862069,25.344827586206897,13.344827586206897,19.896551724137932,9.310344827586206,21.551724137931036,15.344827586206897,10.551724137931034,8.172413793103448,4.896551724137931,17.17241379310345,26.93103448275862,60.48275862068966,8.0,23.689655172413794,14.620689655172415,19.413793103448278,10.137931034482758,24.551724137931036,16.17241379310345,11.551724137931034,5.896551724137931,5.413793103448276,17.20689655172414,0.3448275862068966,0.4371830985915493,0.31700680272108844,0.6707105719237435,0.5221153846153846,0.5028169014084507,0.13105598574659083,0.274949083503055,0.6800870511425463,0.3250704225352113,1.454248366013072,0.44526795895096916,0.33770014556040756,0.7531083481349911,0.514526710402999,0.5114025085518814,0.1433633469136225,0.3209806157354618,-45.8597563786919,0.39773955006359973,12.548243618726783,0.36933404240945455,7.586206896551724
2026,1267,Marshall,sun_belt,0,,70.7,68,69.3,75,114.0,72,112.0,118,111.6,261,115.2,297,-3.2,124,30,18,80.53333333333333,78.76666666666667,1.7666666666666666,15.226300597487805,28.733333333333334,61.46666666666667,10.0,27.233333333333334,13.066666666666666,17.9,9.333333333333334,23.2,16.366666666666667,10.366666666666667,5.233333333333333,6.466666666666667,20.4,26.4,60.3,8.066666666666666,23.866666666666667,17.9,24.733333333333334,10.6,21.6,12.2,9.833333333333334,6.333333333333333,4.566666666666666,16.966666666666665,0.6,0.46746203904555317,0.3671970624235006,0.7299813780260708,0.5472249269717624,0.5488069414316703,0.1300558696597638,0.3017241379310345,0.6863905325443788,0.29121475054229934,1.5787781350482315,0.43781094527363185,0.33798882681564246,0.7237196765498651,0.5032021957913998,0.5046987285793255,0.1213752016062671,0.410171365395246,-17.872014220873677,0.07750767273571602,14.883181019652023,0.7215980015594069,3.7
2026,1268,Maryland,big_ten,0,,66.7,259,66.1,247,104.0,272,111.1,133,114.7,321,106.9,127,4.2,73,29,11,70.65517241379311,77.10344827586206,-6.448275862068965,18.389799592818825,23.310344827586206,57.172413793103445,8.448275862068966,26.482758620689655,15.586206896551724,21.517241379310345,10.137931034482758,22.03448275862069,10.586206896551724,9.517241379310345,4.931034482758621,5.103448275862069,18.17241379310345,26.689655172413794,57.172413793103445,9.03448275862069,24.413793103448278,14.689655172413794,20.344827586206897,8.172413793103448,22.0,16.310344827586206,9.620689655172415,5.310344827586207,4.793103448275862,18.0,0.3793103448275862,0.4077201447527141,0.3190104166666667,0.7243589743589743,0.4842696629213483,0.48160434258142343,0.12496830514000072,0.31545064377682397,0.7294520547945206,0.37635705669481306,1.1123188405797102,0.4668275030156816,0.3700564971751413,0.7220338983050848,0.5389473684210527,0.5458383594692401,0.12701447691887463,0.3558504221954162,-42.40868607495737,0.30488464878731847,15.613582771642594,0.4478363930977355,11.16256157635468
2026,1269,Massachusetts,mac,0,,71.2,47,69.9,48,109.9,140,108.7,178,108.5,178,111.3,216,-2.6,119,29,14,79.62068965517241,78.62068965517241,1.0,8.660254037844387,28.379310344827587,60.827586206896555,7.896551724137931,21.79310344827586,14.96551724137931,22.344827586206897,9.724137931034482,23.17241379310345,16.93103448275862,11.03448275862069,6.0,4.517241379310345,21.275862068965516,25.82758620689655,56.6551724137931,8.03448275862069,24.06896551724138,18.93103448275862,25.93103448275862,7.172413793103448,22.03448275862069,14.89655172413793,11.517241379310345,6.482758620689655,4.206896551724138,19.17241379310345,0.4827586206896552,0.4665532879818594,0.3623417721518987,0.6697530864197531,0.5247349823321554,0.5314625850340137,0.13507125008441953,0.3061889250814332,0.7636363636363637,0.36734693877551017,1.5343749999999998,0.45587340231284235,0.333810888252149,0.7300531914893617,0.546031746031746,0.5267802799756544,0.14472156264623812,0.4576993304930006,-7.670882649415474,0.04657055369414698,8.611365954456142,0.7841978830174574,1.8571428571428572
2026,1270,McNeese St,southland,1,12.0,66.5,277,66.2,246,114.8,64,114.3,91,99.8,27,101.8,49,12.5,41,28,23,76.67857142857143,66.92857142857143,9.75,16.484841521834536,26.75,58.57142857142857,6.464285714285714,20.535714285714285,16.714285714285715,22.5,10.535714285714286,20.321428571428573,13.035714285714286,9.821428571428571,8.392857142857142,5.357142857142857,19.25,21.607142857142858,51.82142857142857,7.928571428571429,24.071428571428573,15.785714285714286,21.75,9.464285714285714,20.464285714285715,12.535714285714286,12.035714285714286,4.142857142857143,6.071428571428571,17.75,0.8214285714285714,0.45670731707317075,0.3147826086956522,0.7428571428571429,0.5333333333333333,0.5118902439024391,0.12544475868990054,0.33986175115207373,0.6822541966426859,0.38414634146341464,1.3272727272727274,0.4169538249483115,0.3293768545994065,0.7257799671592775,0.492921492921493,0.49345279117849766,0.16391369481896537,0.41971054445210204,-44.520361107111334,0.32746658248581784,13.776437266434215,0.42775304064956554,7.942307692307693
2026,1271,MD E Shore,meac,0,,64.4,344,63.1,356,95.2,356,94.6,358,108.9,192,115.5,300,-20.9,193,27,7,61.74074074074074,71.44444444444444,-9.703703703703704,17.441803926673533,22.666666666666668,53.148148148148145,5.222222222222222,18.0,11.185185185185185,15.851851851851851,8.555555555555555,20.14814814814815,12.814814814814815,12.666666666666666,5.0,4.444444444444445,18.48148148148148,23.62962962962963,53.81481481481482,7.074074074074074,21.62962962962963,17.11111111111111,23.22222222222222,9.481481481481481,21.22222222222222,13.333333333333334,10.555555555555555,8.0,4.481481481481482,17.11111111111111,0.25925925925925924,0.42648083623693384,0.29012345679012347,0.705607476635514,0.4963119072708115,0.475609756097561,0.17401746280503938,0.2873134328358209,0.68,0.29825783972125436,1.0116959064327486,0.4390915347556779,0.327054794520548,0.7368421052631579,0.5143843498273878,0.5048176187198898,0.14151786600989136,0.4315209910529938,-30.6241504538019,0.27665094259491096,15.128017896626055,0.4740238193654479,7.12037037037037
2026,1272,Memphis,aac,0,,71.4,36,70.2,37,104.5,263,107.2,208,106.5,124,104.7,88,2.5,80,29,12,74.24137931034483,75.24137931034483,-1.0,15.05466230583925,26.413793103448278,61.13793103448276,6.655172413793103,20.862068965517242,14.758620689655173,20.448275862068964,11.03448275862069,21.448275862068964,13.241379310344827,11.827586206896552,7.896551724137931,6.310344827586207,20.20689655172414,24.655172413793103,58.89655172413793,7.620689655172414,25.413793103448278,18.310344827586206,25.17241379310345,10.89655172413793,22.413793103448278,13.655172413793103,12.0,7.103448275862069,6.482758620689655,17.655172413793103,0.41379310344827586,0.4320360970107163,0.3190082644628099,0.7217537942664418,0.4905821917808219,0.48646362098138746,0.14430439392154554,0.32989690721649484,0.6631130063965884,0.33446136491821765,1.119533527696793,0.41861826697892274,0.2998643147896879,0.7273972602739726,0.5087538619979404,0.4833138173302108,0.14639071176173651,0.42740046838407497,-32.14394721430405,0.18676372914105954,13.825362328479304,0.5678383067171969,6.428571428571429
2026,1273,Mercer,southern,0,,69.5,117,68.9,92,115.4,59,111.8,122,111.7,264,113.7,269,-1.9,114,28,16,80.35714285714286,77.78571428571429,2.5714285714285716,14.431007180857765,27.428571428571427,59.25,8.285714285714286,23.357142857142858,17.214285714285715,23.428571428571427,9.821428571428571,21.785714285714285,12.75,9.214285714285714,6.392857142857143,5.142857142857143,15.928571428571429,27.428571428571427,60.714285714285715,9.321428571428571,25.571428571428573,13.607142857142858,18.071428571428573,9.571428571428571,21.785714285714285,12.928571428571429,10.142857142857142,5.214285714285714,4.892857142857143,19.464285714285715,0.5714285714285714,0.4629294755877034,0.3547400611620795,0.7347560975609757,0.5333333333333333,0.5328511151295962,0.11697285141727572,0.3107344632768362,0.6947608200455582,0.39541892706449666,1.3837209302325582,0.4517647058823529,0.36452513966480443,0.7529644268774703,0.5152439024390244,0.5285294117647059,0.1287024616611681,0.29764705882352943,-7.86476918143574,0.019609376512265353,14.561007493761942,0.8599665164602931,-0.18681318681318704
2026,1274,Miami FL,acc,1,7.0,69.3,128,67.6,169,118.0,38,121.4,33,103.1,65,100.7,38,20.7,15,29,23,82.6896551724138,70.03448275862068,12.655172413793103,16.43010273437354,30.448275862068964,60.275862068965516,6.517241379310345,19.137931034482758,15.275862068965518,22.586206896551722,10.482758620689655,24.344827586206897,16.275862068965516,10.379310344827585,6.862068965517241,5.172413793103448,15.586206896551724,25.103448275862068,57.44827586206897,8.206896551724139,23.379310344827587,11.620689655172415,16.896551724137932,7.275862068965517,19.551724137931036,13.482758620689655,11.206896551724139,6.379310344827586,5.448275862068965,18.20689655172414,0.7931034482758621,0.5051487414187643,0.34054054054054056,0.6763358778625955,0.5817267393126571,0.5592105263157895,0.12878658223515319,0.34902411021814006,0.7699018538713196,0.37471395881006864,1.5681063122923589,0.43697478991596633,0.35103244837758113,0.6877551020408164,0.4959514170040485,0.5084033613445378,0.14728541647783921,0.29411764705882354,-52.653942932041325,0.5803817874954748,10.838385084718924,0.2381720748781423,11.273399014778324
2026,1275,Miami OH,mac,1,11.0,71.3,42,69.9,44,120.0,17,116.8,70,105.0,92,108.5,156,8.3,52,26,26,87.0,74.88461538461539,12.115384615384615,9.467109054307647,29.807692307692307,58.53846153846154,9.615384615384615,25.73076923076923,17.76923076923077,23.53846153846154,6.423076923076923,25.153846153846153,15.307692307692308,9.384615384615385,6.269230769230769,4.615384615384615,16.692307692307693,26.615384615384617,60.30769230769231,7.423076923076923,22.53846153846154,14.23076923076923,19.384615384615383,8.653846153846153,21.884615384615383,12.692307692307692,11.192307692307692,5.846153846153846,4.461538461538462,19.73076923076923,1.0,0.5091984231274639,0.37369207772795215,0.7549019607843137,0.6154747948417351,0.5913272010512483,0.11988522463739633,0.2269021739130435,0.7440273037542662,0.4021024967148489,1.6311475409836065,0.4413265306122449,0.3293515358361775,0.7341269841269842,0.5081466395112016,0.5028698979591837,0.13985274611199755,0.3214285714285714,-14.278496477134741,0.16827018772458624,8.81196772112535,0.58979250649874,3.26923076923077
2026,1276,Michigan,big_ten,1,1.0,71.3,39,70.9,22,121.1,11,126.6,8,97.3,10,89.0,1,37.6,1,29,27,88.96551724137932,68.72413793103448,20.24137931034483,15.920909818792646,31.17241379310345,61.06896551724138,9.379310344827585,26.03448275862069,17.24137931034483,23.379310344827587,9.862068965517242,27.517241379310345,19.20689655172414,10.172413793103448,6.344827586206897,7.103448275862069,15.793103448275861,24.103448275862068,63.793103448275865,7.9655172413793105,26.93103448275862,12.551724137931034,16.862068965517242,9.137931034482758,17.96551724137931,10.689655172413794,10.517241379310345,5.758620689655173,4.586206896551724,19.79310344827586,0.9310344827586207,0.510446075663467,0.36026490066225164,0.7374631268436579,0.6220472440944883,0.5872388481084133,0.12477160452053868,0.3543990086741016,0.7507055503292568,0.38283455674760025,1.888135593220339,0.3778378378378378,0.29577464788732394,0.7443762781186093,0.4377923292797006,0.4402702702702702,0.12868329564248826,0.26432432432432434,-77.14353685796718,0.25573314565770167,13.987153953798279,0.4942993517329628,6.830049261083744
2026,1277,Michigan St,big_ten,1,3.0,66.8,253,66.0,252,117.2,42,123.0,24,101.4,40,94.7,13,28.3,2,29,24,78.3103448275862,66.34482758620689,11.96551724137931,13.72037785459666,27.379310344827587,58.41379310344828,7.724137931034483,21.689655172413794,15.827586206896552,20.896551724137932,11.172413793103448,26.275862068965516,18.344827586206897,9.758620689655173,5.068965517241379,5.275862068965517,16.103448275862068,22.689655172413794,56.689655172413794,8.344827586206897,26.517241379310345,12.620689655172415,17.06896551724138,6.517241379310345,18.96551724137931,12.862068965517242,9.206896551724139,6.103448275862069,3.5172413793103448,18.620689655172413,0.8275862068965517,0.46871310507674147,0.35612082670906203,0.7574257425742573,0.5352112676056338,0.5348288075560803,0.126134317448432,0.3707093821510298,0.801261829652997,0.3577331759149941,1.8798586572438163,0.4002433090024331,0.31469440832249673,0.7393939393939394,0.4754285714285714,0.4738442822384428,0.1254227733934611,0.30109489051094895,-31.76869804015237,0.171988695388683,12.713974572321622,0.585284802076554,4.957559681697614
2026,1278,Minnesota,big_ten,0,,63.0,365,62.5,362,110.0,138,114.6,88,108.0,165,103.7,72,10.9,42,29,14,71.03448275862068,68.20689655172414,2.8275862068965516,17.22968568969026,24.344827586206897,52.827586206896555,8.793103448275861,25.24137931034483,13.551724137931034,19.413793103448278,7.206896551724138,21.448275862068964,17.620689655172413,9.206896551724139,5.862068965517241,4.103448275862069,14.827586206896552,24.586206896551722,55.62068965517241,7.896551724137931,23.103448275862068,11.137931034482758,15.344827586206897,7.413793103448276,21.379310344827587,14.793103448275861,9.551724137931034,4.931034482758621,4.862068965517241,17.20689655172414,0.4827586206896552,0.46083550913838117,0.34836065573770486,0.6980461811722912,0.56375,0.5440600522193211,0.13045262664165103,0.25211097708082025,0.7431302270011948,0.36749347258485643,1.9138576779026215,0.4420334779913205,0.3417910447761194,0.7258426966292134,0.513255567338282,0.5130192188468692,0.13280276153034806,0.2758834469931804,-39.81837917696029,0.45599914699843425,12.941191949151888,0.32472291094808037,9.672413793103448
2026,1279,Mississippi,sec,0,,68.3,187,66.3,234,109.2,154,114.1,92,109.3,204,101.4,46,12.7,36,29,12,75.41379310344827,75.89655172413794,-0.4827586206896552,14.314380106470287,26.551724137931036,60.03448275862069,7.344827586206897,22.103448275862068,14.96551724137931,20.03448275862069,8.310344827586206,21.689655172413794,13.89655172413793,8.724137931034482,6.068965517241379,5.241379310344827,19.344827586206897,25.275862068965516,57.172413793103445,8.344827586206897,24.24137931034483,17.0,23.689655172413794,9.206896551724139,23.103448275862068,14.689655172413794,9.655172413793103,5.310344827586207,5.0344827586206895,17.79310344827586,0.41379310344827586,0.44227455485353245,0.33229329173166927,0.7469879518072289,0.5063636363636365,0.503446295232625,0.11246243843459398,0.2645444566410538,0.7020089285714286,0.33371625502584723,1.5928853754940713,0.44209891435464416,0.3442389758179232,0.717612809315866,0.5141361256544502,0.5150784077201448,0.12498437695288088,0.41435464414957784,-39.197826299038944,0.5970022514194804,9.25381874912563,0.22734079218617964,9.268472906403941
2026,1280,Mississippi St,sec,0,,71.5,32,69.6,64,107.4,200,112.7,109,112.9,290,105.7,105,7.0,52,29,13,77.6896551724138,80.3103448275862,-2.6206896551724137,16.493318545709542,28.17241379310345,63.0,8.206896551724139,25.413793103448278,13.137931034482758,19.689655172413794,9.96551724137931,25.862068965517242,12.758620689655173,10.0,5.689655172413793,5.827586206896552,16.17241379310345,28.103448275862068,64.34482758620689,8.344827586206897,25.448275862068964,15.758620689655173,20.862068965517242,10.137931034482758,24.93103448275862,14.448275862068966,8.448275862068966,6.172413793103448,5.344827586206897,16.896551724137932,0.4482758620689655,0.44718117131910234,0.32293080054274087,0.6672504378283712,0.5311926605504588,0.5123152709359605,0.12245380535756512,0.2855731225296443,0.7183908045977012,0.3125342090859332,1.2758620689655173,0.43676312968917474,0.32791327913279134,0.7553719008264462,0.5079787234042554,0.5016077170418006,0.10306242638398116,0.32422293676312974,-57.876823144326764,0.4438103042962861,12.526122360299203,0.33380910821575616,10.312997347480106
2026,1281,Missouri,sec,1,10.0,68.4,180,66.2,244,115.5,58,119.5,50,109.8,213,104.1,78,15.4,28,29,20,80.3103448275862,74.65517241379311,5.655172413793103,18.72980028508611,28.06896551724138,57.03448275862069,7.275862068965517,20.689655172413794,16.896551724137932,24.517241379310345,9.655172413793103,22.79310344827586,14.517241379310345,10.517241379310345,6.172413793103448,5.137931034482759,17.482758620689655,25.03448275862069,58.6551724137931,9.241379310344827,25.724137931034484,15.344827586206897,20.344827586206897,9.310344827586206,19.448275862068964,12.862068965517242,10.10344827586207,5.758620689655173,4.758620689655173,18.586206896551722,0.6896551724137931,0.4921402660217654,0.3516666666666666,0.689170182841069,0.5721062618595826,0.555925030229746,0.1342524121417001,0.33175355450236965,0.7099892588614394,0.42986698911729143,1.380327868852459,0.4268077601410935,0.3592493297587131,0.7542372881355932,0.4795811518324608,0.5055849500293945,0.1300141995030174,0.34685479129923574,-33.458015544764656,0.18187847245022792,17.25198970917544,0.5735278761158851,8.55911330049261
2026,1282,Missouri KC,summit,0,,71.4,33,69.8,56,93.4,361,92.0,361,118.1,349,117.1,318,-25.1,229,27,1,67.18518518518519,84.77777777777777,-17.59259259259259,11.215577282921007,24.62962962962963,60.407407407407405,6.333333333333333,22.185185185185187,11.592592592592593,17.40740740740741,8.518518518518519,20.37037037037037,11.407407407407407,11.62962962962963,5.814814814814815,4.703703703703703,16.85185185185185,30.85185185185185,63.074074074074076,9.074074074074074,24.444444444444443,14.0,19.88888888888889,10.703703703703704,26.48148148148148,16.25925925925926,10.407407407407407,7.296296296296297,5.185185185185185,17.074074074074073,0.037037037037037035,0.40772532188841204,0.2854757929883138,0.6659574468085107,0.4786821705426358,0.46014714898835074,0.14592434241100474,0.2433862433862434,0.6555423122765196,0.28816676885346415,0.9808917197452228,0.48913681738109216,0.37121212121212127,0.7039106145251397,0.5637583892617449,0.5610687022900762,0.12656061397661555,0.3153258954785672,-28.238415272359422,0.21457385468981272,10.13656895239328,0.5367788274594816,5.842592592592592
2026,1283,Missouri St,cusa,0,,66.3,283,65.5,284,108.7,169,108.9,174,110.3,226,112.1,237,-3.2,108,26,10,72.96153846153847,74.8076923076923,-1.8461538461538463,11.198901044985826,24.346153846153847,56.07692307692308,7.423076923076923,23.0,16.846153846153847,24.923076923076923,9.192307692307692,19.76923076923077,13.576923076923077,9.961538461538462,6.3076923076923075,5.230769230769231,18.423076923076923,25.576923076923077,55.61538461538461,7.153846153846154,20.23076923076923,16.5,22.884615384615383,8.307692307692308,22.53846153846154,13.076923076923077,9.846153846153847,6.846153846153846,5.8076923076923075,19.03846153846154,0.38461538461538464,0.434156378600823,0.32274247491638797,0.6759259259259259,0.5116279069767441,0.5003429355281207,0.12936287535212673,0.2896969696969697,0.7041095890410959,0.4444444444444444,1.3629343629343629,0.45988934993084374,0.35361216730038025,0.7210084033613445,0.5206521739130434,0.5242047026279392,0.13035950707811386,0.4114799446749654,-17.718630903191663,0.09938679917059023,10.846982633995552,0.6847432805306282,1.4615384615384617
2026,1284,Monmouth NJ,caa,0,,67.2,237,67.1,196,105.8,232,106.1,227,104.4,81,107.0,129,-0.9,97,29,15,71.65517241379311,71.10344827586206,0.5517241379310345,11.409852280552954,25.20689655172414,58.241379310344826,7.0,20.06896551724138,14.241379310344827,19.103448275862068,9.586206896551724,22.24137931034483,13.89655172413793,10.241379310344827,6.0344827586206895,6.413793103448276,16.137931034482758,25.06896551724138,57.758620689655174,7.551724137931035,22.310344827586206,13.413793103448276,18.655172413793103,9.89655172413793,22.379310344827587,12.689655172413794,11.137931034482758,5.310344827586207,5.758620689655173,16.896551724137932,0.5172413793103449,0.4328004736530492,0.3487972508591065,0.7454873646209387,0.4769647696476965,0.4928952042628775,0.1331981917336395,0.2998921251348436,0.6920600858369098,0.3280047365304914,1.3569023569023568,0.43402985074626865,0.33848531684698613,0.7190388170055453,0.4941634241245136,0.4994029850746268,0.14445179871558644,0.32298507462686565,-7.822392062807691,0.021818800190522403,11.491766980847391,0.8522881176393639,1.2339901477832513
2026,1285,Montana,big_sky,0,,71.1,51,69.6,66,106.8,212,106.7,217,109.1,199,108.5,154,-1.8,100,26,13,76.07692307692308,77.07692307692308,-1.0,13.649908424601243,26.192307692307693,53.92307692307692,8.384615384615385,22.5,15.307692307692308,19.73076923076923,5.1923076923076925,23.846153846153847,15.0,11.884615384615385,4.423076923076923,5.538461538461538,17.923076923076923,27.615384615384617,61.53846153846154,7.730769230769231,23.26923076923077,14.115384615384615,19.884615384615383,9.5,22.115384615384617,13.76923076923077,9.846153846153847,6.769230769230769,5.0,17.307692307692307,0.5,0.485734664764622,0.37264957264957266,0.7758284600389864,0.5667074663402693,0.5634807417974323,0.15954810194555746,0.19014084507042253,0.7151095732410612,0.36590584878744653,1.262135922330097,0.44875000000000004,0.3322314049586777,0.7098646034816248,0.5195979899497487,0.5115625,0.12287134985697008,0.323125,-34.776107515987086,0.17776649976970949,12.632569750570502,0.5783763529286936,5.230769230769231
2026,1286,Montana St,big_sky,0,,67.4,226,65.8,264,111.4,112,111.0,135,108.1,169,108.0,144,3.0,71,27,14,75.70370370370371,73.66666666666667,2.037037037037037,8.728738923285723,26.444444444444443,58.25925925925926,9.25925925925926,25.962962962962962,13.555555555555555,18.14814814814815,7.925925925925926,21.814814814814813,10.592592592592593,9.296296296296296,5.777777777777778,4.148148148148148,16.22222222222222,26.59259259259259,58.51851851851852,6.962962962962963,20.14814814814815,13.518518518518519,17.59259259259259,8.185185185185185,23.22222222222222,11.592592592592593,9.222222222222221,4.666666666666667,4.62962962962963,16.85185185185185,0.5185185185185185,0.45390972663699936,0.3566333808844508,0.746938775510204,0.5321100917431192,0.533375715193897,0.12306334575406944,0.2544589774078478,0.7271604938271604,0.3115066751430388,1.1394422310756973,0.4544303797468354,0.34558823529411764,0.768421052631579,0.5115830115830117,0.5139240506329114,0.12217860647693814,0.30063291139240506,-4.38858534909903,0.0067368023065312865,8.871567183096616,0.9179219742773299,0.732193732193732
2026,1287,Morehead St,ovc,0,,66.8,251,65.3,289,107.0,207,106.9,215,111.8,266,117.2,321,-10.3,143,28,16,72.35714285714286,75.42857142857143,-3.0714285714285716,13.578110301698075,25.535714285714285,57.035714285714285,5.642857142857143,17.5,15.642857142857142,21.142857142857142,10.964285714285714,21.642857142857142,12.321428571428571,10.464285714285714,5.142857142857143,5.25,18.0,26.071428571428573,59.857142857142854,7.964285714285714,23.535714285714285,15.321428571428571,21.75,10.928571428571429,20.178571428571427,14.5,9.392857142857142,6.107142857142857,5.178571428571429,18.392857142857142,0.5714285714285714,0.44771446462116465,0.32244897959183677,0.7398648648648649,0.5031616982836495,0.49718221665623047,0.13624865146385923,0.35206422018348627,0.6644736842105263,0.3706950532247965,1.1774744027303754,0.4355608591885442,0.33839150227617604,0.7044334975369458,0.4985250737463127,0.5020883054892602,0.11916844890709392,0.36336515513126494,-13.311448734568163,0.04611402545350263,13.51396444689078,0.7852582354233284,2.857142857142857
